route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:61,27_1199537,1902131,0,Balma-Gramont,11970
line:61,27_1198800,1901398,0,Balma-Gramont,11970
line:61,27_1198194,1900794,1,Basso Cambo,11971
line:61,27_1198357,1900956,0,Balma-Gramont,11970
line:61,27_1199702,1902294,0,Balma-Gramont,11970
line:61,27_1198458,1901057,0,Balma-Gramont,11970
line:61,27_1199469,1902064,1,Basso Cambo,11971
line:61,27_1199882,1902469,1,Basso Cambo,11971
line:61,27_1198828,1901426,0,Balma-Gramont,11970
line:61,27_1198897,1901495,0,Balma-Gramont,11970
line:61,27_1198741,1901340,1,Basso Cambo,11971
line:61,27_1197631,1900231,0,Balma-Gramont,11970
line:61,27_1198110,1900710,1,Basso Cambo,11971
line:61,27_1198448,1901047,0,Balma-Gramont,11970
line:61,27_1199423,1902018,0,Balma-Gramont,11970
line:61,27_1198472,1901071,0,Balma-Gramont,11970
line:61,27_1200006,1902587,0,Balma-Gramont,11970
line:61,27_1198322,1900921,0,Balma-Gramont,11970
line:61,27_1198384,1900983,0,Balma-Gramont,11970
line:61,27_1198071,1900671,1,Basso Cambo,11971
line:61,27_1198704,1901303,1,Basso Cambo,11971
line:61,27_1199842,1902431,1,Basso Cambo,11971
line:61,27_1197788,1900388,0,Balma-Gramont,11970
line:61,27_1199034,1901632,1,Basso Cambo,11971
line:61,27_1198044,1900644,1,Basso Cambo,11971
line:61,27_1198926,1901524,0,Balma-Gramont,11970
line:61,27_1199950,1902533,1,Basso Cambo,11971
line:61,27_1198303,1900902,0,Balma-Gramont,11970
line:61,27_1198061,1900661,1,Basso Cambo,11971
line:61,27_1199823,1902413,1,Basso Cambo,11971
line:61,27_1199369,1901965,1,Basso Cambo,11971
line:61,27_1197834,1900434,0,Balma-Gramont,11970
line:61,27_1199259,1901856,1,Basso Cambo,11971
line:61,27_1198278,1900878,1,Basso Cambo,11971
line:61,27_1199015,1901613,1,Basso Cambo,11971
line:61,27_1198149,1900749,1,Basso Cambo,11971
line:61,27_1199095,1901693,1,Basso Cambo,11971
line:61,27_1199797,1902387,0,Balma-Gramont,11970
line:61,27_1199832,1902422,1,Basso Cambo,11971
line:61,27_1199691,1902283,0,Balma-Gramont,11970
line:61,27_1197670,1900270,0,Balma-Gramont,11970
line:61,27_1199742,1902333,0,Balma-Gramont,11970
line:61,27_1197821,1900421,0,Balma-Gramont,11970
line:61,27_1198619,1901218,1,Basso Cambo,11971
line:61,27_1198000,1900600,1,Basso Cambo,11971
line:61,27_1199370,1901966,1,Basso Cambo,11971
line:61,27_1199392,1901988,1,Basso Cambo,11971
line:61,27_1197831,1900431,0,Balma-Gramont,11970
line:61,27_1197906,1900506,0,Balma-Gramont,11970
line:61,27_1198529,1901128,0,Balma-Gramont,11970
line:61,27_1197629,1900229,0,Balma-Gramont,11970
line:61,27_1199431,1902026,0,Balma-Gramont,11970
line:61,27_1199616,1902209,0,Balma-Gramont,11970
line:61,27_1200196,1902765,0,Balma-Gramont,11970
line:61,27_1199693,1902285,0,Balma-Gramont,11970
line:61,27_1199053,1901651,1,Basso Cambo,11971
line:61,27_1199231,1901828,1,Basso Cambo,11971
line:61,27_1198009,1900609,1,Basso Cambo,11971
line:61,27_1199791,1902382,1,Basso Cambo,11971
line:61,27_1197691,1900291,0,Balma-Gramont,11970
line:61,27_1199294,1901891,1,Basso Cambo,11971
line:61,27_1199956,1902539,1,Basso Cambo,11971
line:61,27_1197978,1900578,1,Basso Cambo,11971
line:61,27_1199511,1902105,0,Balma-Gramont,11970
line:61,27_1198117,1900717,1,Basso Cambo,11971
line:61,27_1198487,1901086,0,Balma-Gramont,11970
line:61,27_1197979,1900579,1,Basso Cambo,11971
line:61,27_1198091,1900691,1,Basso Cambo,11971
line:61,27_1199553,1902147,1,Basso Cambo,11971
line:61,27_1199692,1902284,0,Balma-Gramont,11970
line:61,27_1199600,1902193,0,Balma-Gramont,11970
line:61,27_1198451,1901050,0,Balma-Gramont,11970
line:61,27_1198565,1901164,1,Basso Cambo,11971
line:61,27_1198181,1900781,1,Basso Cambo,11971
line:61,27_1197677,1900277,0,Balma-Gramont,11970
line:61,27_1199645,1902238,1,Basso Cambo,11971
line:61,27_1197755,1900355,0,Balma-Gramont,11970
line:61,27_1199445,1902040,1,Basso Cambo,11971
line:61,27_1197572,1900172,0,Balma-Gramont,11970
line:61,27_1199877,1902464,0,Balma-Gramont,11970
line:61,27_1199885,1902472,1,Basso Cambo,11971
line:61,27_1198226,1900826,1,Basso Cambo,11971
line:61,27_1199530,1902124,0,Balma-Gramont,11970
line:61,27_1198635,1901234,1,Basso Cambo,11971
line:61,27_1198990,1901588,1,Basso Cambo,11971
line:61,27_1199179,1901776,0,Balma-Gramont,11970
line:61,27_1199995,1902576,0,Balma-Gramont,11970
line:61,27_1198040,1900640,1,Basso Cambo,11971
line:61,27_1199024,1901622,1,Basso Cambo,11971
line:61,27_1198541,1901140,1,Basso Cambo,11971
line:61,27_1199636,1902229,1,Basso Cambo,11971
line:61,27_1198289,1900889,1,Basso Cambo,11971
line:61,27_1198256,1900856,1,Basso Cambo,11971
line:61,27_1199314,1901911,1,Basso Cambo,11971
line:61,27_1197619,1900219,0,Balma-Gramont,11970
line:61,27_1198283,1900883,1,Basso Cambo,11971
line:61,27_1197684,1900284,0,Balma-Gramont,11970
line:61,27_1199405,1902000,0,Balma-Gramont,11970
line:61,27_1198646,1901245,1,Basso Cambo,11971
line:61,27_1198768,1901367,1,Basso Cambo,11971
line:61,27_1198082,1900682,1,Basso Cambo,11971
line:61,27_1200011,1902592,1,Basso Cambo,11971
line:61,27_1198668,1901267,1,Basso Cambo,11971
line:61,27_1198024,1900624,1,Basso Cambo,11971
line:61,27_1198184,1900784,1,Basso Cambo,11971
line:61,27_1198288,1900888,1,Basso Cambo,11971
line:61,27_1198666,1901265,1,Basso Cambo,11971
line:61,27_1199949,1902532,1,Basso Cambo,11971
line:61,27_1197730,1900330,0,Balma-Gramont,11970
line:61,27_1199531,1902125,0,Balma-Gramont,11970
line:61,27_1199437,1902032,0,Balma-Gramont,11970
line:61,27_1198090,1900690,1,Basso Cambo,11971
line:61,27_1198703,1901302,1,Basso Cambo,11971
line:61,27_1197837,1900437,0,Balma-Gramont,11970
line:61,27_1199097,1901695,1,Basso Cambo,11971
line:61,27_1199893,1902479,0,Balma-Gramont,11970
line:61,27_1198230,1900830,1,Basso Cambo,11971
line:61,27_1198430,1901029,0,Balma-Gramont,11970
line:61,27_1199079,1901677,1,Basso Cambo,11971
line:61,27_1198850,1901448,0,Balma-Gramont,11970
line:61,27_1197932,1900532,1,Basso Cambo,11971
line:61,27_1199351,1901947,0,Balma-Gramont,11970
line:61,27_1199453,1902048,1,Basso Cambo,11971
line:61,27_1198740,1901339,1,Basso Cambo,11971
line:61,27_1199224,1901821,1,Basso Cambo,11971
line:61,27_1198275,1900875,1,Basso Cambo,11971
line:61,27_1199918,1902502,1,Basso Cambo,11971
line:61,27_1198915,1901513,0,Balma-Gramont,11970
line:61,27_1197793,1900393,0,Balma-Gramont,11970
line:61,27_1199201,1901798,0,Balma-Gramont,11970
line:61,27_1199441,1902036,1,Basso Cambo,11971
line:61,27_1199498,1902092,0,Balma-Gramont,11970
line:61,27_1197867,1900467,0,Balma-Gramont,11970
line:61,27_1197825,1900425,0,Balma-Gramont,11970
line:61,27_1198135,1900735,1,Basso Cambo,11971
line:61,27_1198344,1900943,0,Balma-Gramont,11970
line:61,27_1199765,1902356,1,Basso Cambo,11971
line:61,27_1197975,1900575,1,Basso Cambo,11971
line:61,27_1199955,1902538,1,Basso Cambo,11971
line:61,27_1198681,1901280,1,Basso Cambo,11971
line:61,27_1198952,1901550,0,Balma-Gramont,11970
line:61,27_1198286,1900886,1,Basso Cambo,11971
line:61,27_1199439,1902034,1,Basso Cambo,11971
line:61,27_1198512,1901111,0,Balma-Gramont,11970
line:61,27_1197595,1900195,0,Balma-Gramont,11970
line:61,27_1198315,1900914,0,Balma-Gramont,11970
line:61,27_1197716,1900316,0,Balma-Gramont,11970
line:61,27_1199781,1902372,1,Basso Cambo,11971
line:61,27_1197734,1900334,0,Balma-Gramont,11970
line:61,27_1199991,1902572,0,Balma-Gramont,11970
line:61,27_1199802,1902392,0,Balma-Gramont,11970
line:61,27_1198103,1900703,1,Basso Cambo,11971
line:61,27_1197860,1900460,0,Balma-Gramont,11970
line:61,27_1197912,1900512,0,Balma-Gramont,11970
line:61,27_1198760,1901359,1,Basso Cambo,11971
line:61,27_1199520,1902114,0,Balma-Gramont,11970
line:61,27_1199243,1901840,1,Basso Cambo,11971
line:61,27_1197905,1900505,0,Balma-Gramont,11970
line:61,27_1198137,1900737,1,Basso Cambo,11971
line:61,27_1199151,1901748,0,Balma-Gramont,11970
line:61,27_1199277,1901874,1,Basso Cambo,11971
line:61,27_1199506,1902100,0,Balma-Gramont,11970
line:61,27_1199664,1902257,1,Basso Cambo,11971
line:61,27_1219817,1923304,1,Basso Cambo,11971
line:61,27_1199409,1902004,0,Balma-Gramont,11970
line:61,27_1199105,1901703,1,Basso Cambo,11971
line:61,27_1198743,1901342,1,Basso Cambo,11971
line:61,27_1197710,1900310,0,Balma-Gramont,11970
line:61,27_1199425,1902020,0,Balma-Gramont,11970
line:61,27_1197671,1900271,0,Balma-Gramont,11970
line:61,27_1199455,1902050,1,Basso Cambo,11971
line:61,27_1199868,1902456,1,Basso Cambo,11971
line:61,27_1199192,1901789,0,Balma-Gramont,11970
line:61,27_1198207,1900807,1,Basso Cambo,11971
line:61,27_1198424,1901023,0,Balma-Gramont,11970
line:61,27_1198849,1901447,0,Balma-Gramont,11970
line:61,27_1200156,1902727,1,Basso Cambo,11971
line:61,27_1280872,2008098,0,Balma-Gramont,11970
line:61,27_1199460,1902055,1,Basso Cambo,11971
line:61,27_1199078,1901676,1,Basso Cambo,11971
line:61,27_1197587,1900187,0,Balma-Gramont,11970
line:61,27_1198138,1900738,1,Basso Cambo,11971
line:61,27_1199115,1901713,1,Basso Cambo,11971
line:61,27_1198881,1901479,0,Balma-Gramont,11970
line:61,27_1199014,1901612,1,Basso Cambo,11971
line:61,27_1198871,1901469,0,Balma-Gramont,11970
line:61,27_1198206,1900806,1,Basso Cambo,11971
line:61,27_1197848,1900448,0,Balma-Gramont,11970
line:61,27_1199149,1901746,0,Balma-Gramont,11970
line:61,27_1198757,1901356,1,Basso Cambo,11971
line:61,27_1198037,1900637,1,Basso Cambo,11971
line:61,27_1198771,1901370,1,Basso Cambo,11971
line:61,27_1197863,1900463,0,Balma-Gramont,11970
line:61,27_1197856,1900456,0,Balma-Gramont,11970
line:61,27_1198657,1901256,1,Basso Cambo,11971
line:61,27_1334810,2063360,1,Basso Cambo,11971
line:61,27_1198259,1900859,1,Basso Cambo,11971
line:61,27_1198829,1901427,0,Balma-Gramont,11970
line:61,27_1198920,1901518,0,Balma-Gramont,11970
line:61,27_1199466,1902061,1,Basso Cambo,11971
line:61,27_1197637,1900237,0,Balma-Gramont,11970
line:61,27_1199198,1901795,0,Balma-Gramont,11970
line:61,27_1197971,1900571,1,Basso Cambo,11971
line:61,27_1199856,1902445,1,Basso Cambo,11971
line:61,27_1198981,1901579,1,Basso Cambo,11971
line:61,27_1199467,1902062,1,Basso Cambo,11971
line:61,27_1198642,1901241,1,Basso Cambo,11971
line:61,27_1199280,1901877,1,Basso Cambo,11971
line:61,27_1199501,1902095,0,Balma-Gramont,11970
line:61,27_1199821,1902411,1,Basso Cambo,11971
line:61,27_1198583,1901182,1,Basso Cambo,11971
line:61,27_1198397,1900996,0,Balma-Gramont,11970
line:61,27_1199216,1901813,1,Basso Cambo,11971
line:61,27_1198532,1901131,0,Balma-Gramont,11970
line:61,27_1199960,1902543,1,Basso Cambo,11971
line:61,27_1198173,1900773,1,Basso Cambo,11971
line:61,27_1197654,1900254,0,Balma-Gramont,11970
line:61,27_1198146,1900746,1,Basso Cambo,11971
line:61,27_1199754,1902345,0,Balma-Gramont,11970
line:61,27_1197886,1900486,0,Balma-Gramont,11970
line:61,27_1199358,1901954,1,Basso Cambo,11971
line:61,27_1197970,1900570,1,Basso Cambo,11971
line:61,27_1199410,1902005,0,Balma-Gramont,11970
line:61,27_1198321,1900920,0,Balma-Gramont,11970
line:61,27_1198139,1900739,1,Basso Cambo,11971
line:61,27_1198609,1901208,1,Basso Cambo,11971
line:61,27_1198406,1901005,0,Balma-Gramont,11970
line:61,27_1199615,1902208,0,Balma-Gramont,11970
line:61,27_1197575,1900175,0,Balma-Gramont,11970
line:61,27_1197592,1900192,0,Balma-Gramont,11970
line:61,27_1198140,1900740,1,Basso Cambo,11971
line:61,27_1199860,1902448,0,Balma-Gramont,11970
line:61,27_1198029,1900629,1,Basso Cambo,11971
line:61,27_1199056,1901654,1,Basso Cambo,11971
line:61,27_1197607,1900207,0,Balma-Gramont,11970
line:61,27_1198527,1901126,0,Balma-Gramont,11970
line:61,27_1197598,1900198,0,Balma-Gramont,11970
line:61,27_1198700,1901299,1,Basso Cambo,11971
line:61,27_1198355,1900954,0,Balma-Gramont,11970
line:61,27_1198872,1901470,0,Balma-Gramont,11970
line:61,27_1199406,1902001,0,Balma-Gramont,11970
line:61,27_1197801,1900401,0,Balma-Gramont,11970
line:61,27_1198596,1901195,1,Basso Cambo,11971
line:61,27_1199749,1902340,0,Balma-Gramont,11970
line:61,27_1198505,1901104,0,Balma-Gramont,11970
line:61,27_1199035,1901633,1,Basso Cambo,11971
line:61,27_1200007,1902588,0,Balma-Gramont,11970
line:61,27_1199261,1901858,1,Basso Cambo,11971
line:61,27_1197664,1900264,0,Balma-Gramont,11970
line:61,27_1198403,1901002,0,Balma-Gramont,11970
line:61,27_1197919,1900519,0,Balma-Gramont,11970
line:61,27_1197655,1900255,0,Balma-Gramont,11970
line:61,27_1198900,1901498,0,Balma-Gramont,11970
line:61,27_1199804,1902394,0,Balma-Gramont,11970
line:61,27_1199580,1902174,1,Basso Cambo,11971
line:61,27_1198746,1901345,1,Basso Cambo,11971
line:61,27_1198126,1900726,1,Basso Cambo,11971
line:61,27_1199356,1901952,1,Basso Cambo,11971
line:61,27_1199430,1902025,0,Balma-Gramont,11970
line:61,27_1199404,1901999,0,Balma-Gramont,11970
line:61,27_1199948,1902531,1,Basso Cambo,11971
line:61,27_1198988,1901586,1,Basso Cambo,11971
line:61,27_1197731,1900331,0,Balma-Gramont,11970
line:61,27_1198410,1901009,0,Balma-Gramont,11970
line:61,27_1199922,1902506,1,Basso Cambo,11971
line:61,27_1198141,1900741,1,Basso Cambo,11971
line:61,27_1199472,1902067,1,Basso Cambo,11971
line:61,27_1199896,1902482,1,Basso Cambo,11971
line:61,27_1198011,1900611,1,Basso Cambo,11971
line:61,27_1198581,1901180,1,Basso Cambo,11971
line:61,27_1198304,1900903,0,Balma-Gramont,11970
line:61,27_1199847,1902436,1,Basso Cambo,11971
line:61,27_1198663,1901262,1,Basso Cambo,11971
line:61,27_1197928,1900528,0,Balma-Gramont,11970
line:61,27_1198260,1900860,1,Basso Cambo,11971
line:61,27_1198721,1901320,1,Basso Cambo,11971
line:61,27_1198270,1900870,1,Basso Cambo,11971
line:61,27_1197781,1900381,0,Balma-Gramont,11970
line:61,27_1199560,1902154,1,Basso Cambo,11971
line:61,27_1197760,1900360,0,Balma-Gramont,11970
line:61,27_1199080,1901678,1,Basso Cambo,11971
line:61,27_1198678,1901277,1,Basso Cambo,11971
line:61,27_1198542,1901141,1,Basso Cambo,11971
line:61,27_1199459,1902054,1,Basso Cambo,11971
line:61,27_1199769,1902360,1,Basso Cambo,11971
line:61,27_1197576,1900176,0,Balma-Gramont,11970
line:61,27_1197588,1900188,0,Balma-Gramont,11970
line:61,27_1199474,1902069,1,Basso Cambo,11971
line:61,27_1197874,1900474,0,Balma-Gramont,11970
line:61,27_1199232,1901829,1,Basso Cambo,11971
line:61,27_1197787,1900387,0,Balma-Gramont,11970
line:61,27_1198069,1900669,1,Basso Cambo,11971
line:61,27_1197776,1900376,0,Balma-Gramont,11970
line:61,27_1198338,1900937,0,Balma-Gramont,11970
line:61,27_1198621,1901220,1,Basso Cambo,11971
line:61,27_1199880,1902467,0,Balma-Gramont,11970
line:61,27_1199262,1901859,1,Basso Cambo,11971
line:61,27_1198489,1901088,0,Balma-Gramont,11970
line:61,27_1198827,1901425,0,Balma-Gramont,11970
line:61,27_1198244,1900844,1,Basso Cambo,11971
line:61,27_1199650,1902243,1,Basso Cambo,11971
line:61,27_1197743,1900343,0,Balma-Gramont,11970
line:61,27_1198264,1900864,1,Basso Cambo,11971
line:61,27_1199173,1901770,0,Balma-Gramont,11970
line:61,27_1198220,1900820,1,Basso Cambo,11971
line:61,27_1199731,1902323,1,Basso Cambo,11971
line:61,27_1199038,1901636,1,Basso Cambo,11971
line:61,27_1197991,1900591,1,Basso Cambo,11971
line:61,27_1198951,1901549,0,Balma-Gramont,11970
line:61,27_1199005,1901603,1,Basso Cambo,11971
line:61,27_1199219,1901816,1,Basso Cambo,11971
line:61,27_1198099,1900699,1,Basso Cambo,11971
line:61,27_1198491,1901090,0,Balma-Gramont,11970
line:61,27_1199924,1902508,1,Basso Cambo,11971
line:61,27_1199254,1901851,1,Basso Cambo,11971
line:61,27_1199175,1901772,0,Balma-Gramont,11970
line:61,27_1199884,1902471,1,Basso Cambo,11971
line:61,27_1199574,1902168,1,Basso Cambo,11971
line:61,27_1197707,1900307,0,Balma-Gramont,11970
line:61,27_1199263,1901860,1,Basso Cambo,11971
line:61,27_1198670,1901269,1,Basso Cambo,11971
line:61,27_1199016,1901614,1,Basso Cambo,11971
line:61,27_1198176,1900776,1,Basso Cambo,11971
line:61,27_1197977,1900577,1,Basso Cambo,11971
line:61,27_1197754,1900354,0,Balma-Gramont,11970
line:61,27_1199996,1902577,0,Balma-Gramont,11970
line:61,27_1199352,1901948,1,Basso Cambo,11971
line:61,27_1199190,1901787,0,Balma-Gramont,11970
line:61,27_1198852,1901450,0,Balma-Gramont,11970
line:61,27_1199744,1902335,0,Balma-Gramont,11970
line:61,27_1197901,1900501,0,Balma-Gramont,11970
line:61,27_1199831,1902421,1,Basso Cambo,11971
line:61,27_1199653,1902246,1,Basso Cambo,11971
line:61,27_1198416,1901015,0,Balma-Gramont,11970
line:61,27_1199246,1901843,1,Basso Cambo,11971
line:61,27_1197949,1900549,1,Basso Cambo,11971
line:61,27_1198466,1901065,0,Balma-Gramont,11970
line:61,27_1198656,1901255,1,Basso Cambo,11971
line:61,27_1198649,1901248,1,Basso Cambo,11971
line:61,27_1197766,1900366,0,Balma-Gramont,11970
line:61,27_1199220,1901817,1,Basso Cambo,11971
line:61,27_1198036,1900636,1,Basso Cambo,11971
line:61,27_1197644,1900244,0,Balma-Gramont,11970
line:61,27_1200024,1902604,0,Balma-Gramont,11970
line:61,27_1198521,1901120,0,Balma-Gramont,11970
line:61,27_1199878,1902465,0,Balma-Gramont,11970
line:61,27_1198066,1900666,1,Basso Cambo,11971
line:61,27_1199927,1902511,1,Basso Cambo,11971
line:61,27_1197747,1900347,0,Balma-Gramont,11970
line:61,27_1198534,1901133,0,Balma-Gramont,11970
line:61,27_1198168,1900768,1,Basso Cambo,11971
line:61,27_1199988,1902569,0,Balma-Gramont,11970
line:61,27_1198763,1901362,1,Basso Cambo,11971
line:61,27_1198888,1901486,0,Balma-Gramont,11970
line:61,27_1197902,1900502,0,Balma-Gramont,11970
line:61,27_1199451,1902046,1,Basso Cambo,11971
line:61,27_1199779,1902370,1,Basso Cambo,11971
line:61,27_1197696,1900296,0,Balma-Gramont,11970
line:61,27_1198683,1901282,1,Basso Cambo,11971
line:61,27_1198020,1900620,1,Basso Cambo,11971
line:61,27_1199658,1902251,1,Basso Cambo,11971
line:61,27_1197718,1900318,0,Balma-Gramont,11970
line:61,27_1198922,1901520,0,Balma-Gramont,11970
line:61,27_1198810,1901408,0,Balma-Gramont,11970
line:61,27_1198737,1901336,1,Basso Cambo,11971
line:61,27_1198134,1900734,1,Basso Cambo,11971
line:61,27_1198292,1900892,1,Basso Cambo,11971
line:61,27_1197858,1900458,0,Balma-Gramont,11970
line:61,27_1199799,1902389,0,Balma-Gramont,11970
line:61,27_1199420,1902015,0,Balma-Gramont,11970
line:61,27_1198570,1901169,1,Basso Cambo,11971
line:61,27_1198186,1900786,1,Basso Cambo,11971
line:61,27_1198748,1901347,1,Basso Cambo,11971
line:61,27_1198645,1901244,1,Basso Cambo,11971
line:61,27_1200084,1902663,1,Basso Cambo,11971
line:61,27_1198892,1901490,0,Balma-Gramont,11970
line:61,27_1197569,1900169,0,Balma-Gramont,11970
line:61,27_1199761,1902352,0,Balma-Gramont,11970
line:61,27_1199413,1902008,0,Balma-Gramont,11970
line:61,27_1200067,1902647,1,Basso Cambo,11971
line:61,27_1199052,1901650,1,Basso Cambo,11971
line:61,27_1198195,1900795,1,Basso Cambo,11971
line:61,27_1197871,1900471,0,Balma-Gramont,11970
line:61,27_1199829,1902419,1,Basso Cambo,11971
line:61,27_1200049,1902629,0,Balma-Gramont,11970
line:61,27_1198815,1901413,0,Balma-Gramont,11970
line:61,27_1200047,1902627,0,Balma-Gramont,11970
line:61,27_1199407,1902002,0,Balma-Gramont,11970
line:61,27_1198065,1900665,1,Basso Cambo,11971
line:61,27_1200010,1902591,1,Basso Cambo,11971
line:61,27_1198218,1900818,1,Basso Cambo,11971
line:61,27_1199077,1901675,1,Basso Cambo,11971
line:61,27_1199883,1902470,1,Basso Cambo,11971
line:61,27_1198367,1900966,0,Balma-Gramont,11970
line:61,27_1197920,1900520,0,Balma-Gramont,11970
line:61,27_1199162,1901759,0,Balma-Gramont,11970
line:61,27_1198825,1901423,0,Balma-Gramont,11970
line:61,27_1199267,1901864,1,Basso Cambo,11971
line:61,27_1197750,1900350,0,Balma-Gramont,11970
line:61,27_1198732,1901331,1,Basso Cambo,11971
line:61,27_1197779,1900379,0,Balma-Gramont,11970
line:61,27_1199561,1902155,1,Basso Cambo,11971
line:61,27_1198017,1900617,1,Basso Cambo,11971
line:61,27_1197693,1900293,0,Balma-Gramont,11970
line:61,27_1199196,1901793,0,Balma-Gramont,11970
line:61,27_1199587,1902181,1,Basso Cambo,11971
line:61,27_1199532,1902126,0,Balma-Gramont,11970
line:61,27_1199913,1902497,0,Balma-Gramont,11970
line:61,27_1198399,1900998,0,Balma-Gramont,11970
line:61,27_1198761,1901360,1,Basso Cambo,11971
line:61,27_1198085,1900685,1,Basso Cambo,11971
line:61,27_1198081,1900681,1,Basso Cambo,11971
line:61,27_1198027,1900627,1,Basso Cambo,11971
line:61,27_1200126,1902701,1,Basso Cambo,11971
line:61,27_1197803,1900403,0,Balma-Gramont,11970
line:61,27_1197597,1900197,0,Balma-Gramont,11970
line:61,27_1197697,1900297,0,Balma-Gramont,11970
line:61,27_1197907,1900507,0,Balma-Gramont,11970
line:61,27_1199905,1902490,1,Basso Cambo,11971
line:61,27_1198857,1901455,0,Balma-Gramont,11970
line:61,27_1199218,1901815,1,Basso Cambo,11971
line:61,27_1198949,1901547,0,Balma-Gramont,11970
line:61,27_1198845,1901443,0,Balma-Gramont,11970
line:61,27_1199871,1902459,1,Basso Cambo,11971
line:61,27_1199158,1901755,0,Balma-Gramont,11970
line:61,27_1197630,1900230,0,Balma-Gramont,11970
line:61,27_1199178,1901775,0,Balma-Gramont,11970
line:61,27_1198983,1901581,1,Basso Cambo,11971
line:61,27_1199666,1902259,1,Basso Cambo,11971
line:61,27_1198699,1901298,1,Basso Cambo,11971
